"id","sample_name","project","type_project","ammo_type","sample_type","sample_source"
2383,"1c5e95f69bb22aef7c11683dbf81f2bab7bbf77b028014a112bc68e051ba1a79",fd8ce665dfee55f687f3312e0ee234063bd57918bf27fb48cbf7cc8e66bc00c3,zaak,,,
2395,eaa4fdde4deb8a1e24f5cb0c0c184be0a3d7962150fc7be31710d2dc79f6a813,d879b9de9d612178f2b36a2be26e1502e0e94a8ddd311e05d98f2b57c53099d5,R&D,"4ab0723773cefbae223598a81d5ac0d02218f25019799f397838e09b013e28be",cartridge,
2397,"3a064908f00645845c8559e067758604ccc4b3cf3424a751d35a2830f3451581","35432e342a172a63fd0111168324f765900d49abb288e1abeb342f329003c353",zaak,,,
2398,"773e0b61af354cf2b2dd877bd81bf5eb3d2bed72a1c9aad83a04ca2505248ad7",ab8fe6a8ebc1f06fc9bd9ab47c59880aa0874174203fab020c7822084913fb85,zaak,,,
2399,e7bb90192b4bed996d7f6ec538213c5c7ee48694fb4f9e2ce3b3cb6ca5294f33,e813923ce3bf6166afdfae262505dda5466ef96e7197b2279d30c57bbe9ba856,zaak,,,
2429,f4b384a4b8d5ae7e380c8e7565193d26d2ac3fc881ff9897b22539e5bb3541b1,"5c919abc572b2c6ffb4a494418eeea6ece56591c4fde4f2d1945a69406cfa1ed",zaak,"39bedcd460a0052c15274ebc04161c9bc2b4dd38d050a7aac67126915453253f",cartridge,
2522,"5b0c3b14d90749d7ab9a54be2696c366964ec9f5ef30dd127049345e76277d1c","06e3cbdfbf6b55fc07868c15145e1ca46904759bdc86fdcd2e7d18005303dabe",zaak,,,
2440,"2d1b0616b55d889ea7a0119fa22dd0e0fafb590ab0d716ed89ad5511a32deeca",f8325763c21db44197dd9e326d7f3bfc11f5d924bac957dc28d27182de06995c,R&D,,,
2451,b7aaa530e48f87d1004b8851ab88f4a17e25b23b3648c0d89775b70a3b34f874,fd2f3fac48725c6affbd82c0cbf8e0b377e12bfc3c0783b52ebee50c140af38d,zaak,,,
2454,"669304f6eddb8fa3730a7a8637e7034edb43db389848983e03e68fb0eed867e9","7a675593672beaf9d287df5a246428edb032f8115d2d3d3c5882de7e55cac2a6",zaak,,,
2456,c2356069e9d1e79ca924378153cfbbfb4d4416b1f99d41a2940bfdb66c5319db,"9d7c65a8037c662386fe9e50d9cedfd81d649d7952da4813fd3982bafdff49d6",zaak,"44e01a5422c9cba24b381d737f7e949c4feba46bc79473a700d839b13aad6cf4",cartridge,
2458,c94b08896590a899493ea751aa9d8aa168b6ca296707c729b8ce52477c578b82,f7a2a2c4def01510f91399ed7265c8bd717b653c682bce706e929e80a65caf9e,zaak,,,
2469,"81d88d9ff0d8acb4bd176a3d7f657c1822da4ab0c4385a56bd91b0ce11181d52","8b9d3177fff47b23596b4f6f0f3c2fcb41c3ca55fe5a782fed72488d7a6b1573",zaak,,,
2475,"773e0b61af354cf2b2dd877bd81bf5eb3d2bed72a1c9aad83a04ca2505248ad7",b25e0137ced9bee222d8af73ac2f5677eaf48aa59bf0ffa76a969299651cc7cc,R&D,,,
2476,af20a3ad4218b6ec1653d2df57c634df20dfe3340221d24d7fc44de388cdd9af,bd44e63947efc2cde8c6dcb647779904eac6c85b0bbf9925608d6a8ad9d258b3,zaak,,,
2478,"935ec17342411c2dfc1344ca847f469efe9c80948003d756018a5615b9bc7bc4",f73ec6cb97644233ad5b715de50e9dcf40edd8e24f3df33cd7cd2a7f41f8cd5c,zaak,,,
2499,df7e70e5021544f4834bbee64a9e3789febc4be81470df629cad6ddb03320a5c,e2f4934ff55844cb0b3076327ccc44db312f35d941efed3978406671473dd1f7,zaak,,,
2508,"43930f06298a120a41ae5201e8997267c585218c3f6a644f913b3f206c63d1fb","776f85aebafb19d61e01f9d338b2091015177193cb2d225d869a0874049c2ef3",zaak,"6527dd1f9122edf8fafbba4d4a7f3551532a6638139f502e4b6b46afc8c8f20f",cartridge,
2528,"9e6b6a387fde7f7add38f2d441ab0fa5c2ec47aa46dd75b53c71da95c508e873",b3a6d999d9ee4104582fbbf8d91bd78b32f8b74521d471017b1cae7c8d03c71a,zaak,,,
2546,"6a3abbad0c65b284a2d5856db6ce8cfbd0e6748858eee69df1ce0bb21e3c6f36",f9ec95f20902bbe8023d60f366697883af982ddadd8ee914543f03db158ede35,zaak,d86c1c58a0c6d91c3ae7514fe8fd5683bd964c4fec0c7a7bc0115fde89db33d2,cartridge,
2551,"64856ca2a889740f0de3da6cfa612da3aa2fb1206ed262aa3a610a50fdf91067",a13da980484023b0fffdddbf7c9ec22e8b6966ba87ba8afa401594ed74e4eec6,zaak,,,
2560,f858c66d5eff66628bf99c1afaf2bd835929f5c9a54ad76a42d36eb7c3eb2846,"2ba4f60467944cdfd7222eb4d43b45e3630b1084eed9079566f1db797dc24309",zaak,,,
2564,fbeae7c18667b6987518f3ae61ed8b19038e5961e8e7368597428eff76e4842a,f27b988f09c2fcc6983fab3f2fa75a6910d676987b47d23c0e2a007bca286df8,zaak,,,
2565,c7cd2da1c5d1754dd9c99135ac6373b12f568d81c8729450681449b9ed967322,"757d4ad02561e1cc97d4de33cd1bd4b47e2a865668dbd7c4c126a3528287ed42",zaak,,,
2582,b3a70cdede4397ee69f00f36265296c538202f1d6c4dbe5e00fed57137c3d52b,"15e7f42de730c3ad33b3371764dfc9a567791e443d58c0d8eab7d91bfe8ae520",zaak,"177a047f43daa310051bf4794cbd2f37734200210d79a49c732e2bc482a19813",cartridge,
2583,"8981275eb6938ee197fabcdc8dcd09c1068eaf2353d3cb8f8f3c6e1f8e8b50d6","1f5f7273291d976582859b7cd1bcacd8c6c239e83cfcc6b88460d44129f25551",zaak,,,
2585,e8cebb483205e68eda4f8e8a9e29c68f93fd251b3cf55638e9b74dc37e835422,"01d1323e9485bd73ffdff569dbd40b98a11a945654306d03df6a5c6c6536832c",zaak,"3cb02787cc3e797afcffdbafe5a2e275a0608768d2a9d2392cb09bc552017bbd",cartridge,
2601,"773e0b61af354cf2b2dd877bd81bf5eb3d2bed72a1c9aad83a04ca2505248ad7","18fb9c306b44bc2c9d88f49ed2fda885b4dae933022c5001f003a8cb84dabc4c",zaak,,,
2604,a75d2a4cfbe48024f0cad4e32d230c1bd1516c2174d56f1e61fa891e09f88dcf,"81893c56d57295b71c60919e07fbb8914e85eee33afa608b4a157156303d75f4",zaak,,,
2676,d074905b8cf6043febc409cba63f0f1f4177773181ba2778b529328316cebd4a,"1f135a13434b8935a5ba03a6827d9394d0bf76829e6271040ffcc079050cffdb",zaak,,,
2615,"855beb000561b9a92bf57667e9af3736fab8053aa8ab86b9270d15184a76b2be","1f5f7273291d976582859b7cd1bcacd8c6c239e83cfcc6b88460d44129f25551",zaak,,,
2881,f64551fcd6f07823cb87971cfb91446425da18286b3ab1ef935e0cbd7a69f68a,d096b47959938895bbf14c5f6e62199e65193da18886e376288389fdd4e96551,zaak,,,
2624,ee62cf76a249fc2813265e6c9deef0027c0fbba43ffa6f3483b7bb20945afbe0,"0ba1fd0a0efc8d010e63ebc716106615f83707c9c3f06ba6cb8994d5ce9ddf4c",zaak,,,
2627,"4678627db95990018d5368cc00c471bb8d1b3263bb91d8a0df0e474c0e35ead5",a10eb6b44a20c05c6a607f68a3f69bdb673116fe1ac6dd1d2366306513372f2c,zaak,,,
2637,"773e0b61af354cf2b2dd877bd81bf5eb3d2bed72a1c9aad83a04ca2505248ad7",f6ff246ee69123a0ff0437ba27b3a501a94f5d52ca2d377f9edf4cc7c5dfb340,zaak,,,
2640,"1990ff9bd5c94e64d254114efccd7cfce97d7e4301e4db6b9cfd1ec220de8a40",f7a2a2c4def01510f91399ed7265c8bd717b653c682bce706e929e80a65caf9e,zaak,,,
2647,f65563753a672e07d6725badc90f6bf883c95967205a9caee410a4be96c2f4e5,"35f13749daf53116099430c137078230a18b59233e47655081b0f9e05907256b",zaak,,,
2665,"5d6542d0fa1c4723869202027ebaed5d8277bf545e2a3f463c2d9013e791f4b0",c07f035781c1ac2fcb32e2e208365b30254ff781b3fec0b68c5109d6fd3f22af,zaak,,,
2668,c1813013ab0873ea0d2ef708a60a587a2d7cbdae984cb4219aa1e8c91e61610f,"8a03904c6d0815699039f52efee512aaea8ddbefe0e1dcc2d626ef3befb4096a",zaak,,,
2678,"8cf8745be52d02bed26e5467fb9f9aa9a313c31651b86861f50845b312612e5e","5f15524b3294d24faa838bd99b729adee2a953b43ca2abb0d65605da7adc9e2f",zaak,,,
2700,b7deef556a3a7e875b3f2eb588509b6c69efe579eded0f0f0aaa80ee18b9faeb,d6440bb7f1c4c6d424a592de9ae464f11d6d3ab828c126a8db7169dd04de1e22,zaak,,,
2701,"3c95a0115b2bcb83ce0f45eebe21b86a8f9916d6969d3339752b0ee04efa972c","8b9d3177fff47b23596b4f6f0f3c2fcb41c3ca55fe5a782fed72488d7a6b1573",zaak,,,
2708,"71ff30c472cede33a6cbb5fb0af21713f2bcd24737e6ffdcb77eaa5807c2a043",d616664d16478b4cb116763401292cab46bd56506dbde7bb783cc3046e96c486,zaak,,,
2710,c2b8b69b409cb0436449587b173ce5d37a760b087ee2d8de738401b29bf98352,a8b9ebaf2faf16374048482b48c0b94a41987a3333b9f6edabb6b0e9404c2480,zaak,,,
2712,"05cd5296ca174206d21b090ec44bfbf85c19594777301692d8e0ac05523b2ac5","1f135a13434b8935a5ba03a6827d9394d0bf76829e6271040ffcc079050cffdb",zaak,,,
2716,"4e634d9196c4f2bcab486b2f7e6eea36d0fe91114de04ac469bbe10ad52418f0",d64bd993eadaf29488596e8a75d73de22e9a240e505e671304b4d45e92be39e7,R&D,,,
2724,f4506c60b033d83989f9e6f03bdaca7b5a9edb94090b9543c2c275ee4953c15c,"4cf7b422645423cede30d81dfcea596c457ae4bdfda97e679e3b897760e13cdf",zaak,,,
2741,ffb30070d2b7304fb38abedf8963cc18600f02d7da14b524800c6f6dd41410e9,bbe581fd46bfbf8c48ff4fa05a689db889c99531a5bf97d93a23363493b2df07,zaak,,,
2756,"4d400e723a57be8a94fc438ab158c8454789beea3869caae4d024dbe6862865c",e58e349687e6409d1982599afed47854ebe1b0e4a589e9dcca3107cc19e7c5a8,zaak,,,
2769,"3e0760e96b2d99e7ad5ca9365437edf90904064e5495314bc962ad4665e861a0","308991a57148eec418505f2d10a01a6a3d44e19896508c5952db18e31f2243f7",zaak,"4dd1bc7b65fc75b1f5646935b26802e4f16ed5123868184444b61c0f96436829",cartridge,
2772,"3d904560ee8f1845ecde44a8d5a6847e5a2c636212443ac51d1e5d2b0c12fe76",c07f035781c1ac2fcb32e2e208365b30254ff781b3fec0b68c5109d6fd3f22af,zaak,,,
2780,"4eec13a25e85bea1f22c166ef74b209fd6a61d641356b35bab519d014933bb3e",d520c20dada71a5cf9af5071a73df7d0640d51bc47a138c115017aa23d8b9137,zaak,,,
2783,"0320ce29264fd33e707d6f42cf08772f882b4bf4fbc72230362b3bd4dcedb54f",f2f924b5430e45e7efbe056c14048d4456138b84c747f70ea420ae4a89d9f233,zaak,,,
2785,f5107481cf32a67911eb337b31eedaa477ac69dff7cfa6c86ca9d39db6d1ecaa,"449cf209b3ff7bbf1a0464d6eaa579ac8db3f56a9817edc8b95164c3f4f3781b",zaak,,,
2793,d869e6e93f8b3413d2514c4387d504ea13a0d240a57fd355262987b8f812fd77,"794fd233be58fd07bb8fbc1f336775f6069783ae8e3923eb38721c99bd65d794",zaak,,,
2801,"7def4cee14ed461af190f919f6c2afbde5195b1cb604a6049921b0634e3e009c","5c919abc572b2c6ffb4a494418eeea6ece56591c4fde4f2d1945a69406cfa1ed",zaak,"886341c1b13c1d7f8b2b8bdcb7a58c895e6fbbd54de034b695efa5645ec55dc8",cartridge,
2803,"168f8e987785d246d4c5a77b86db5131f06ca725822040c62a5baa70fc72d509",e73f9118b4a764a5145a25a0c68073a950f7807ef98c4dc35f21d5927161dc61,zaak,,,
2806,"63b7817b07b9a74400d2339e3c12338e214316a28138d3beebbfdfcb50f9f314",e93bf3d932bb2100ad8a058d78b72f1691b2846efbe3fe2f4718fe1d130ddf2b,zaak,,,
2807,"559621cceaed586a02d782f306697dfc24ea8dd6aa453374be672e666bf020a7","9b2857d6c95f4a221a6966f279f4780837a46302bc206cfc9cbc86e6dc80931d",zaak,,,
2819,da384340f5b050b1ceca0592ff7e8c9f925b71c71831938b5b83c3c6686c2f85,"16878f56584fbf365e42afd252bfb592f5f07cdd803f24124ab34c23277123a0",zaak,,,
2824,cca8323f28a9ff796f993f70187c056c37763eb9a413c8494e60f5d1516699da,"04a377805f1b95f05d68c4f8c8c2c94978a95937156963da21e5b943f53af7ae",R&D,,,
2825,bb0a6d511760bc7962841323a13859a0fb29b7d4df7d4c2af9e9232bb1df4c86,d6440bb7f1c4c6d424a592de9ae464f11d6d3ab828c126a8db7169dd04de1e22,zaak,,,
3431,"32033b3dedb642368ec9454873fda63a1993eeaf64ef3a3dd4360a52bf59dbf5","4731092ed9523da8c883cb56e032824b174e29ca335047d0a6ad9443f2981cc1",zaak,,,
2854,"7ad96081fca5b6863be4d1593218737e4faf758020afaee1fc42bdcfa07784b2","2d1bef99a08754eb43d056cb78c984d01908188c4d057df26086205fb35bf4d1",zaak,,,
2857,"49be0d4df5342b8df1cb2c939799f556e1b98fd83fe62685f045e9a53bb5df9a","188f349a98605ec141f96fa25f46db0e92e2986affcec333dfdb27d5152eba97",zaak,,,
2863,"48b241a0da415dd67c67c9f060cbed9fa6250b124f8e3230d56d93bc3c474f6f","128f1801837127efde8eba03870c8aa993f0cc0b4d417aadb2b5a42a59bcc258",zaak,"76d7642dac1ecec96d8376c447663078c3e3a829b1ff0dc855419d597c1d6a2c",cartridge,
2876,be275619285ebff1600869438f4d699f7517c1da890d8b886cc34cfc520dda7d,"75258e2cadef75ac03ebbf0c50146ace7197e5959beb705162a2ba440625c5d1",zaak,,,
2879,b9fb312e8d1b2d6fe8d93bbce8d090b9185b602999c17c9f77b7f58b481df19c,"76cff41eb1ece9d852a71b917c10368178b432c001d8dd91b9b5ecd1e1f2e875",zaak,"5fc808a8e166ad9861baf4e6863dc009fefba03c001823f09bd187d1ba2708c0",cartridge,
2883,"01e6cf19bd5be8215ba1f318984decab721379d31172050e59ffd9bb34d17c16","7771acdee90f090605f3c8a7609fe79dfd1989e40156b94d1fc1a0abc5f8172a",zaak,,,
2888,"773e0b61af354cf2b2dd877bd81bf5eb3d2bed72a1c9aad83a04ca2505248ad7","7e273ae3bcdd69077af896a84178b4a33809d6443168595eaea60a16dfc15ce2",R&D,,,
2889,ffb30070d2b7304fb38abedf8963cc18600f02d7da14b524800c6f6dd41410e9,"096b6ca371d6b3e8434f1a4782abf28cb9ecba0969e799d32a1d6827481c5707",zaak,,,
2903,"448adc16adf85c9b56c58e9793ce54d9f0883044faf90bd924e850bb1013e041","9d9dd19018af90ea6ee18275272c9756f85e1b9474e7c15dffff16534cbdb38e",zaak,e333241abb278871fff5774cca4f531d38ebf1cff2a6d1725bb15228decdefb4,cartridge,
2912,"49976dba11d33f781a5c1a676604813a2be5ae0077a7f600e12602ff95b7f86a",c239bf1525b5fc50418ad355b8c2e76380ce3f8d6a53ba03795e4d2ae0f862bf,zaak,,,
17,"8ae1453e5c7607ff68db70facd025ff1a9bbbafd30060e1b9d474279d08fcd18",e4c430a303ac9153fe05daa356f670c46d235a308108a1c51c7efc7273293c02,zaak,,,
2919,"662a4a755f07751602c1cea9bed48e20b5984201cf98a7603c8cccc6eb1bf3a1",aa3c264d2568f32298f258b19911e9efc95b94d405e3899d5d821985d40a04e7,zaak,"3996762d8bd34996d36cb28057b01579e6d4fb9c1aa769329b376f8c5e9f7084",cartridge,
2925,bf927f68c8c03979a69724356465fabbae524ceea92a63c1609fff9cecd9d34c,aa3c264d2568f32298f258b19911e9efc95b94d405e3899d5d821985d40a04e7,zaak,"3996762d8bd34996d36cb28057b01579e6d4fb9c1aa769329b376f8c5e9f7084",cartridge,
2930,"773e0b61af354cf2b2dd877bd81bf5eb3d2bed72a1c9aad83a04ca2505248ad7",d65b5edb19d225e050ea3b19fae8f6494d5e78b09b07ab1a217d72abd82de852,zaak,,,
2943,"567c6f3bde572b7c72b97a5bdff85977c7bbb39a09065201d68f845adfd521f8","372dd8990ac0343d994de941a9ec1b3496dd5e443ce211884fee78bc9759b2ea",R&D,,,
2948,"13ee9c73f90252e267f11377c59b2a15bcb0a9f87a8cd2a86ba580666732aa39","801fbccc3d894b79cf61ba975ba68494dd7ba32fa2afa9a8da7afd9915c5365a",zaak,,,
2955,"59b79e5deed02791a9e50feef550a8d80ef3fc105c277c8e519346abd75029ac","71231218c518a4cdd7030e4737320ddf37ec99f4ab4a8f8d0dc7668e777c84b7",zaak,,,
2988,"95a958a97ecd2b4bf58002481cf486e668d669155b880924ff149b77bb94dd02",aae1363ab7f6a8aa8c39862119c1fa4054af27ce0a5a857084a5173f87056e87,zaak,,,
2993,b1f1a8a9010482540e38ff7f7302802b93e462d4c4d190f30d1d9051dd6770c1,db7c64f77ea2f6d0b3c05a3a7bfe804718f40a8e9acd08e4f4392d761789c160,zaak,,,
2998,a14ca4f012c7d703ee7d0d1419ebfe75bf9ee610becc9f7a00cedffbe9c5ff83,"83468348fdf50305be27a6b4cd69cea719b9f19da01c6586e4b94ca32d905f43",zaak,,,
3002,ae01fb59d40bb2a984aaf32811307aa822005fe7ece53f3a128c01106d7b3b36,"5f66a1132f24cc754d45697434d64ab060a463233048bd6bc5cb31e25fd0181d",zaak,,,
3009,f09a953a3ccfe89eb0701746ff555c7be3a0a81ce8b90b07a2bc96105f5a2513,b25e0137ced9bee222d8af73ac2f5677eaf48aa59bf0ffa76a969299651cc7cc,R&D,,,
3013,a0ffc989e16b57089f878f051b6ac1b0d1e44d1a67f1540b3366a23786a200ba,"1f5f7273291d976582859b7cd1bcacd8c6c239e83cfcc6b88460d44129f25551",zaak,,,
3025,a47658972edf24e740cef6ef3785c339227650a4eb6fb761c99edad47351bda1,"1c489690147ae05a3f457d31ed5cc2e48f9d59587fa06ba5613c1724b5fd332f",zaak,"2d5a6765fbb42cf38e31383588d45b3773b592b23aad068c0577e7a5de24da5d",cartridge,
3026,"38d80cc5f6b668b3c40433cf704321d8860bd30c88e21b59b389fb893970db3a","28189b1e9be0a57c8678199183ca9349edfb7d27905ca7cd12438bc1a8f2b502",R&D,,,
3034,a8b3cf6e874ebd2d49d00a845aec5ffc79c9060335b0a968ad382de5a8fb590b,"0c498bf0ce5463eb1e40c5474c19032f41b44792484bc5f887be2c0a42c82faa",zaak,,,
3035,f09a953a3ccfe89eb0701746ff555c7be3a0a81ce8b90b07a2bc96105f5a2513,b60e7a4f04b671820780a19d17bc802e2f71fb57ca4a6da93586480baf2992bd,zaak,,,
3055,f47fde55a67b0da226c9ba4156aa689469d34d1911a1dbefb5a3e14dbd07b3e1,"63de1d5b63c17186185e3890bfcb164b897750fd314f27b2215b74c60a3e103c",zaak,,,
3224,fe407a97d2a98fe2f0b148ad373737acccfb4960449838f46bcf1fecfaf475ba,"889a02211f0b0bc8c2eec7360ce7d52a56e707507a827413e925d52f7a31c304",R&D,,,
3066,"42711215a7954a3df97984a74c6b15a26b8da85177cd6db323d26b69f0c77d9d",fef2d6f4bfdfaa89d761ff5b7c69248dc2540853840d6a631ad317af9bd0e01d,zaak,"7417bd1c44ec579e7a1f997abf96a031ac9e625c9678c77787c1a7cffc9ede97",cartridge,
3072,"59b79e5deed02791a9e50feef550a8d80ef3fc105c277c8e519346abd75029ac",c239bf1525b5fc50418ad355b8c2e76380ce3f8d6a53ba03795e4d2ae0f862bf,zaak,,,
3074,f38cdb9514e968392b2077a555b693fae3acb450fd3638ad0095a7176eacfd37,"657506d7debbf247961760c5fd76bcf28ab94ee5c681bfe1f0c5bf2655dd7ff5",zaak,,,
3079,"16b829ce2dd1d5230f2bf73bb04ed51d55c3fd796a25e416ce4fbed35469455d","01d1323e9485bd73ffdff569dbd40b98a11a945654306d03df6a5c6c6536832c",zaak,a25d74b4913f814f450d0fbc3ce3d2fb5e537ec0bd80bb491898a4ce23c1445d,cartridge,
3086,cd3fc9647edfc953a7bd0d161f33dc70e43d3911b381dd8b204a522e213fd999,"20acd3cf30a3f3eb1a325ec043634fca3a82b1980647e5b2f96fbd26afed3135",zaak,,,
3102,"59b79e5deed02791a9e50feef550a8d80ef3fc105c277c8e519346abd75029ac",b25e0137ced9bee222d8af73ac2f5677eaf48aa59bf0ffa76a969299651cc7cc,R&D,,,
3114,e170946d707742b65d6bede796e7f6c18956a56fe14807bb2879273d62140656,"9d9dd19018af90ea6ee18275272c9756f85e1b9474e7c15dffff16534cbdb38e",zaak,"66227d1b6d2411ec6cf2d03f7dc1a2b3b1eaeec5e34838f782bf881ba8c750c9",cartridge,
3117,"8a3d557d662da9d22921017ad4d9541d0fa5065966c47b2b36a7683787a5f015",a4955ebc35ecca03ba9e5a18286c97faa1c239c1a4ea8f2ac20a70d8b317c88c,zaak,"46ae0491191ab06d21265d608691d9aa7b28971dd458ed4f11cf0d0eec811ec6",cartridge,
3118,ad3e5d48ac0cc141bc278c20b77ea882696cd123ed2a5387e11dc4521f1a42b6,"7c7dc1aeec2342bbb79777aad9aeb098cc1d2742ee67c08008bfb33818ca24ef",zaak,,,
3120,a0bec99d8dfd93725509397cd8b8b540f4dab74af3e46e3621acf5a7d923d58d,d8b0167632cdf9cb9ad57adb16fc9af36a8480357531d9b6a3ed7e0b8db97a2c,zaak,,,
3125,"75749054f4361d03325ced15457620ec49944b327c7fe22bd86d23c10a584165","85cb79260f3845a805342aedf08571237871842ff9d44a91cb01a2dc12d10bc5",R&D,,,
3127,"4e634d9196c4f2bcab486b2f7e6eea36d0fe91114de04ac469bbe10ad52418f0","96e45e0a93cbd48d56bb909fe58e68c7cb45a419e0605f88291b18a5d11bffdb",R&D,,,
3131,"1ee4c03f27a1f8a5ca23d974c123c9267c466b69e2214cbbcebb6a1ef71ed39c","5242f87a09c84b008337f9cb786e0a96cfa122179776a409ee726a54ed269253",zaak,,,
3136,"2709d61d52294db6849a266151cfd8dd7b5b0095f67e5171eb73ab3c1efa79a2","7bac997858fe0b98f822c6d1d1022961bab6f36813d071dbadef91cdf942dfa6",zaak,,,
3149,c8e0351f21cd0d4aad5d90aec604431e2a96d9e1be6ccf8525e3bd55c2cc766e,e93bf3d932bb2100ad8a058d78b72f1691b2846efbe3fe2f4718fe1d130ddf2b,zaak,,,
4015,a784c73a6fabd48c8472c5d86cf3d1e03c5d09d93ab185505b20929e6951b737,"6f5add778734c66bf506d0e5304169239068b2ef69c00d8d44e7ae0ec1f6c30c",R&D,d599668f93b812a8723f7b684b39f28b55a6750f79deb918c3190f8b48342e0d,blanco,blanco
3154,"0b523a46d69b3e6b2fb31112486d3a89454afe2e68315da9db71c6404fdc3a96","308991a57148eec418505f2d10a01a6a3d44e19896508c5952db18e31f2243f7",zaak,"38ead03d7c3f5dc2a462c761435c49270256685007ce7c3d61dc3a0a7f0bb487",cartridge,
3158,a0ce1a434fbd639c21077a8cb1a3fe8eab3fc02acda568b3820b88bbdddd1be7,"00f6395f0d5db1d5bccf2d9fbcf83b9d79c2acf0e1f908ec4a83909e17866472",zaak,,,
3165,"0a860b69dde055a344345b064d1ad2cffd88169b6cc760c752a14da168008771",bc2667a6867fe3e6c58cd04c3e7cb463ef2edcc1267c1f259625722e44eda357,zaak,,,
3177,"1fd572ffd90cb9bda1b98e7a65a178691193a66021174d9b6ddf5522560bada0","22c3201d41e60837e8d9b4cb87c7fea5f39f3af93cd124117ca0d7d7a75f3964",zaak,,,
3190,"773e0b61af354cf2b2dd877bd81bf5eb3d2bed72a1c9aad83a04ca2505248ad7",f02eec20aceb5649dd0dbf7d1ac77d34a36c1c1f147352594cd89e3b68130bd2,zaak,,,
3192,"09617a4d794a3763d69f603808e8f8b267ad71ddcb44ab2c645373757fc93f57","22b906d10c057dce0f0d1bc3c887cd5722971da3eb787176acab456b80a33bcb",zaak,,,
3202,d2ff24a432dfe8d3465297d7069441fcf3cb993d1c7d48be123bf1a58379ddbb,"58bca93183c5fd86378704b5e8501ea90809d34fa212ffbcf1d787378aff6330",zaak,,,
3210,"1713cb3ddfc07ffee5c98dc2e56388ee2a024bf2982f09ffa6fe2aa3653b7d5f","0ba1fd0a0efc8d010e63ebc716106615f83707c9c3f06ba6cb8994d5ce9ddf4c",zaak,,,
3212,"23829be646e5dddd3036f64998a2b90b117b02f5fd37b664399904e0d0dac52a",baa8b7b3d178c2b6de6166a658f94083ab60a7e27a6a7b623471dfc483e8616b,zaak,,,
3213,"247abcd3a233378f5a7924892ce698deee9839fdb01e2d4a0cf951c32c84a91a","9b4de8c23f1bd9264fbee21f4743eb9a93c8aff39e69417e08667aa0d2d9bcb5",zaak,,,
4160,"9f9853b3f13444197bd1c8eedb085b4c030a02ed28b5f61f3a6a1ba27bd1ae73","32fd647705d1177b437eebb3b1584a8b7e77b1ab6f898506c1745873b79f6473",zaak,,,
3217,"099acb41341d00811dd57e2466aad3b64b26fda9b939bf9368db68fbc0c009d9","372dd8990ac0343d994de941a9ec1b3496dd5e443ce211884fee78bc9759b2ea",R&D,,,
3231,"28890a37e62c067a1643e66524bbd46788c205bc7d6e15368546bd8ebf4cede8","0c498bf0ce5463eb1e40c5474c19032f41b44792484bc5f887be2c0a42c82faa",zaak,,,
3233,"416ad597d24f1347847c022357f28a66e3b1f2bbb7f7723135b209bf3f0a5712",d28d169ff321b73d6a8b39cb5e05a7ef17ddcbbd054bf73407de06a1ad5e04b4,zaak,,,
3237,c773bb1a9bb134bd25e8028c662bbf47abe209fd4b5ea6d06ca70efb6d1b3d04,"3116805433ff969c7a5a5f192d373cccfca63577e357492dab49475cc0bd929c",zaak,,,
3244,"8ceda96681d3f60d7621fe87571ffd6b963da01c58944a11fc07c1deac71ddac",d69878388ade2a1f0140b2b90e664bfc68e6a2150e902a617cc798b616bf577b,zaak,,,
3248,bf9345b0bf00160462792b8c04b4087154274aeb846c52d27a889ef3935e22ff,"5c919abc572b2c6ffb4a494418eeea6ece56591c4fde4f2d1945a69406cfa1ed",zaak,"8b4bbb843070ff59d209553f82d5d815d78a438d57afa6ade7cc1bbfbbf4537d",cartridge,
3253,"0f7233a45b092bc1a0e56beea6193f2861939d8c75f9d76cc5301be6dfe09d6c","6842a5400184460b8bd60759e01deff2d7ee348da4c816fe923ad14c2c41ae11",zaak,,,
3256,b7deef556a3a7e875b3f2eb588509b6c69efe579eded0f0f0aaa80ee18b9faeb,"0c498bf0ce5463eb1e40c5474c19032f41b44792484bc5f887be2c0a42c82faa",zaak,,,
3258,"2fd70c54e4c1d7dde12be846d2c23caa7169d0580b473a4aef799303ae16df3b","18660868d2eb3a7375fff158414c91652ddd9af4adc605cca030e31f11046b80",zaak,,,
3267,c94b08896590a899493ea751aa9d8aa168b6ca296707c729b8ce52477c578b82,bbe581fd46bfbf8c48ff4fa05a689db889c99531a5bf97d93a23363493b2df07,zaak,,,
3268,"8d62fc0ef5579dd2462e67fe98f7f8332b16a1a45b1999b9cc016728c49d4981","1838229f8f1d10a4036463aa628c72484d1584ef1d5593433345f11387981b0b",zaak,,,
3282,"552808a15333131a6e32d08c6be124376e06f88231ebdee9b6611a16cec2accd","8d65fc973c00f5b1a901d31905d2f822486df8f3d48aba61ca2e33020be905a8",zaak,,,
3296,"8316577de0372822be6720726c4b7a96254f83e15619ffca2d553aaee7c1ba31","6a22b3bc30a7aa6fe67b31a73e636540d9de1b084bbdad75e0ab28efe4a56c32",zaak,,,
3298,"43c378ed47382f784d1dfcce312a763c419592511174f7216e521a12d2f91c62","4ab858676b1d85b91b0e790c3b42f2446cce30081994c8d47238539bfaed2880",zaak,,,
